PartitionKey,RowKey,OrderNumber,OrderNumber@type,Code,Code@type,ValidityFlag,ValidityFlag@type,ShortDescription,ShortDescription@type,LongDescription,LongDescription@type
ICD10,c67ecc09-fd27-4d9c-b235-079bde7ac9e5,22834,,M84676P,,true,,"Path fx in oth disease, unsp foot, subs for fx w malunion",,"Pathological fracture in other disease, unspecified foot, subsequent encounter for fracture with malunion",
ICD10,c67f1c98-424c-448c-8403-aaa0b17300d7,44365,,S49022P,,true,,"Sltr-haris Type II physl fx upr end humer, l arm, 7thP",,"Salter-Harris Type II physeal fracture of upper end of humerus, left arm, subsequent encounter for fracture with malunion",
ICD10,c67fa4b9-3487-4f5c-b609-0466eb8ee66d,07418,,H0242,,false,,Myogenic ptosis of eyelid,,Myogenic ptosis of eyelid,
ICD10,c680787f-eb14-492e-b0fd-2a49ec90be2b,84449,,T8449,,false,,"Mech compl of internal orth devices, implants and grafts",,"Other mechanical complication of other internal orthopedic devices, implants and grafts",
ICD10,c6807c95-345e-4d29-a0f1-d4b09a296617,84667,,T85193D,,true,,"Mech compl of implnt elec nstim, generator, subs",,"Other mechanical complication of implanted electronic neurostimulator, generator, subsequent encounter",
ICD10,c680ee6f-ad84-4653-b7d5-4faba520644d,76659,,T41203A,,true,,"Poisoning by unsp general anesthetics, assault, init encntr",,"Poisoning by unspecified general anesthetics, assault, initial encounter",
ICD10,c680f193-4a48-451f-99a4-7028b343a829,63488,,S82452N,,true,,"Displ commnt fx shaft of l fibula, 7thN",,"Displaced comminuted fracture of shaft of left fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion",
ICD10,c6815f17-0aab-4bec-8ef2-d35705c8033b,01284,,B9711,,true,,Coxsackievirus as the cause of diseases classified elsewhere,,Coxsackievirus as the cause of diseases classified elsewhere,
ICD10,c6819c71-bc8b-4c2d-a5e7-c0cd63c652c1,53349,,S62639B,,true,,"Disp fx of distal phalanx of unsp finger, init for opn fx",,"Displaced fracture of distal phalanx of unspecified finger, initial encounter for open fracture",
ICD10,c6820471-107e-43e0-82f8-900e41e6dc01,54170,,S63259A,,true,,"Unspecified dislocation of unspecified finger, init encntr",,"Unspecified dislocation of unspecified finger, initial encounter",
ICD10,c683ef48-2c52-4ed9-a6e1-305a8afd62ed,65699,,S86322S,,true,,"Lacerat musc/tend peroneal grp at low leg lev, l leg, sqla",,"Laceration of muscle(s) and tendon(s) of peroneal muscle group at lower leg level, left leg, sequela",
ICD10,c6850409-a410-442f-adab-c9a6b89e9348,55165,,S65311A,,true,,"Laceration of deep palmar arch of right hand, init encntr",,"Laceration of deep palmar arch of right hand, initial encounter",
ICD10,c6850bd7-3d77-4b5f-b734-1bd293a65e59,70710,,S99822,,false,,Other specified injuries of left foot,,Other specified injuries of left foot,
ICD10,c6860bfe-fc64-400a-96d6-79ae236117c4,75665,,T380X2A,,true,,"Poisoning by glucocort/synth analog, self-harm, init",,"Poisoning by glucocorticoids and synthetic analogues, intentional self-harm, initial encounter",
ICD10,c6872556-4f31-4d01-a2e3-2f7fd92d008e,27640,,O411413,,true,,"Placentitis, first trimester, fetus 3",,"Placentitis, first trimester, fetus 3",
ICD10,c688fe9a-8fc0-4b07-acc2-1e4ed1cdb1c6,17721,,M1250,,true,,"Traumatic arthropathy, unspecified site",,"Traumatic arthropathy, unspecified site",
ICD10,c6892c67-4313-4026-bb38-a0a0dc6fbe3d,55453,,S66012,,false,,Strain of long flexor musc/fasc/tend l thm at wrs/hnd lv,,"Strain of long flexor muscle, fascia and tendon of left thumb at wrist and hand level",
ICD10,c68a3e88-b90b-401f-95eb-25dca125245c,41895,,S42191,,false,,"Fracture of other part of scapula, right shoulder",,"Fracture of other part of scapula, right shoulder",
ICD10,c68b8d48-eebb-4b6e-8abf-9f66bc4a1ac3,14282,,K5141,,false,,Inflammatory polyps of colon with complications,,Inflammatory polyps of colon with complications,
ICD10,c68b9f25-2f3d-489d-945d-8f33d3287ad7,29473,,Q32,,false,,Congenital malformations of trachea and bronchus,,Congenital malformations of trachea and bronchus,
ICD10,c68baf05-4409-42f6-9855-cb983a89499a,13554,,J662,,true,,Cannabinosis,,Cannabinosis,
ICD10,c68cf198-fc70-43f5-a524-22b8c6d10990,27566,,O4103X5,,true,,"Oligohydramnios, third trimester, fetus 5",,"Oligohydramnios, third trimester, fetus 5",
ICD10,c68da8cf-f73a-4cbe-b286-1066f4801e50,02590,,C851,,false,,Unspecified B-cell lymphoma,,Unspecified B-cell lymphoma,
ICD10,c68dd01d-8f36-4966-86ca-0aab5a8fedfe,06697,,G4739,,true,,Other sleep apnea,,Other sleep apnea,
ICD10,c68e5faa-2c48-4584-aa15-911775f39716,12386,,I7021,,false,,Athscl native arteries of extremities w intermittent claud,,Atherosclerosis of native arteries of extremities with intermittent claudication,
ICD10,c68ec0c7-fc7d-44d6-8215-e1230875ff70,55721,,S66303D,,true,,"Unsp inj extn musc/fasc/tend l mid fngr at wrs/hnd lv, subs",,"Unspecified injury of extensor muscle, fascia and tendon of left middle finger at wrist and hand level, subsequent encounter",
ICD10,c68f3d62-c1be-432a-9c72-416fa4f2fd37,89975,,V9027XS,,true,,"Drown due to fall/jump fr burning water-skis, sequela",,"Drowning and submersion due to falling or jumping from burning water-skis, sequela",
ICD10,c68f4f02-8137-4999-b439-1af62a76182c,95643,,Y932,,false,,Activities involving ice and snow,,Activities involving ice and snow,
ICD10,c69019b7-008b-47ae-bbc2-40515f9dba88,08162,,H16031,,true,,"Corneal ulcer with hypopyon, right eye",,"Corneal ulcer with hypopyon, right eye",
ICD10,c6909127-219d-4754-aeb7-782e7fc5472f,80457,,T569,,false,,Toxic effects of unspecified metal,,Toxic effects of unspecified metal,
ICD10,c69135d6-24de-4126-be8e-9f9fc41d232d,51182,,S61347,,false,,Pnctr w foreign body of l little finger w damage to nail,,Puncture wound with foreign body of left little finger with damage to nail,
ICD10,c691860f-fe55-4901-9c7c-b636c0469ddc,63970,,S82831B,,true,,"Oth fx upper and low end r fibula, init for opn fx type I/2",,"Other fracture of upper and lower end of right fibula, initial encounter for open fracture type I or II",
ICD10,c691990e-a0e8-41b0-9be3-426612e768d9,32490,,S0281,,false,,"Fracture of oth skull and facial bones, right side",,"Fracture of other specified skull and facial bones, right side",
ICD10,c691a6fc-829f-49c9-89e9-cc6de68ec1e6,38055,,S31144D,,true,,"Pnctr of abd wall w fb, left low q w/o penet perit cav, subs",,"Puncture wound of abdominal wall with foreign body, left lower quadrant without penetration into peritoneal cavity, subsequent encounter",
ICD10,c691df6f-a77e-4d04-b71b-e47441e96bf8,90877,,V9619XA,,true,,"Other hang-glider accident injuring occupant, init encntr",,"Other hang-glider accident injuring occupant, initial encounter",
ICD10,c692b675-09e8-4141-a5ae-12aef1dd8d2f,56888,,S71052,,false,,"Open bite, left hip",,"Open bite, left hip",
ICD10,c6935e37-545d-4642-977b-4d20408093ac,23616,,M87376,,true,,"Other secondary osteonecrosis, unspecified foot",,"Other secondary osteonecrosis, unspecified foot",
ICD10,c693eb9e-0a55-424e-a2b1-258f6c6124a1,21546,,M80061S,,true,,"Age-rel osteopor w current path fracture, r low leg, sequela",,"Age-related osteoporosis with current pathological fracture, right lower leg, sequela",
ICD10,c693f07d-a6e4-4335-9673-6220d01d79a8,82030,,T656X2D,,true,,"Toxic effect of paints and dyes, NEC, self-harm, subs",,"Toxic effect of paints and dyes, not elsewhere classified, intentional self-harm, subsequent encounter",
ICD10,c6944b5b-ee4b-4170-936d-560e94df3d80,83016,,T81329A,,true,,"Deep Disrupt/dehisc of operation wound, unspecified, init",,"Deep disruption or dehiscence of operation wound, unspecified, initial encounter",
ICD10,c69514db-9ef1-42b5-ab79-74e2924661e5,95875,,Z054,,false,,"Obs & eval of NB for suspected genetic, metab,immun cond R/O",,"Observation and evaluation of newborn for suspected genetic, metabolic or immunologic condition ruled out",
ICD10,c696e3a8-fd78-47eb-9738-f9923f15f46f,16292,,M05139,,true,,Rheumatoid lung disease w rheumatoid arthritis of unsp wrist,,Rheumatoid lung disease with rheumatoid arthritis of unspecified wrist,
ICD10,c696f839-2d5b-4ef5-b073-4fd2e0eb4cb9,33691,,S069X1A,,true,,"Unsp intracranial injury w LOC of 30 minutes or less, init",,"Unspecified intracranial injury with loss of consciousness of 30 minutes or less, initial encounter",
ICD10,c6980b34-4548-4554-a4ad-4a268c8841d5,32542,,S02849A,,true,,"Fracture of lateral orbital wall, unspecified side, init",,"Fracture of lateral orbital wall, unspecified side, initial encounter for closed fracture",
ICD10,c69831ee-2328-41f7-8ba3-f71d458d3edd,27285,,O3661X9,,true,,"Maternal care for excess fetal growth, first trimester, oth",,"Maternal care for excessive fetal growth, first trimester, other fetus",
ICD10,c698944f-4571-4624-b4f3-5edcede39b0a,28383,,O9202,,true,,Retracted nipple associated with the puerperium,,Retracted nipple associated with the puerperium,
ICD10,c698a738-a0fc-447c-9668-a67f84272ea3,09323,,H35383,,true,,"Toxic maculopathy, bilateral",,"Toxic maculopathy, bilateral",
ICD10,c698e204-5c42-4a25-9c7e-e36e3a9b4cbe,69479,,S9410XS,,true,,"Injury of medial plantar nerve, unspecified leg, sequela",,"Injury of medial plantar nerve, unspecified leg, sequela",
ICD10,c6998027-e4de-40a5-b157-688e9c6069ea,69931,,S96821A,,true,,"Lacerat muscles and tendons at ank/ft level, r foot, init",,"Laceration of other specified muscles and tendons at ankle and foot level, right foot, initial encounter",
ICD10,c69a1027-db29-4123-992b-7b2082c4e6f1,43450,,S43419,,false,,Sprain of unspecified coracohumeral (ligament),,Sprain of unspecified coracohumeral (ligament),
ICD10,c69ceef5-3784-4bde-9667-f2f90134a924,33302,,S06368A,,true,,"Traum hemor cereb, w LOC w dth d/t oth cause bf consc, init",,"Traumatic hemorrhage of cerebrum, unspecified, with loss of consciousness of any duration with death due to other cause prior to regaining consciousness, initial encounter",
ICD10,c69e75dd-562d-4a61-841b-ac77a1408bf7,19806,,M514,,false,,Schmorl's nodes,,Schmorl's nodes,
ICD10,c69ee9c0-ef53-4c94-a744-d0632881283b,12248,,I69328,,true,,Oth speech/lang deficits following cerebral infarction,,Other speech and language deficits following cerebral infarction,
ICD10,c6a0428f-de4b-4615-84c2-8aaabd61f987,87285,,V373,,false,,Occup of 3-whl mv injured in clsn w statnry object nontraf,,Unspecified occupant of three-wheeled motor vehicle injured in collision with fixed or stationary object in nontraffic accident,
ICD10,c6a07acd-0d6f-4dca-911e-62ff27a961c8,37936,,S31103S,,true,,"Unsp opn wnd abd wall, right low q w/o penet perit cav, sqla",,"Unspecified open wound of abdominal wall, right lower quadrant without penetration into peritoneal cavity, sequela",
ICD10,c6a0a16f-7b9c-4224-af84-a2b2fb4b3062,00230,,A321,,false,,Listerial meningitis and meningoencephalitis,,Listerial meningitis and meningoencephalitis,
ICD10,c6a0b70e-54ab-4e78-90a9-dfc24efbb865,30516,,R2971,,false,,NIHSS score 10-19,,NIHSS score 10-19,
ICD10,c6a0bdd2-89d9-4077-a1bc-a25793463845,36802,,S24102S,,true,,"Unsp injury at T2-T6 level of thoracic spinal cord, sequela",,"Unspecified injury at T2-T6 level of thoracic spinal cord, sequela",
ICD10,c6a0da31-c659-4a2b-8554-cd4099fac93c,51568,,S6210,,false,,Fracture of unspecified carpal bone,,Fracture of unspecified carpal bone,
ICD10,c6a20884-f914-4386-89db-f82f25f64075,76731,,T4142XA,,true,,"Poisoning by unsp anesthetic, intentional self-harm, init",,"Poisoning by unspecified anesthetic, intentional self-harm, initial encounter",
ICD10,c6a274d7-a07e-4932-8050-11fcf7107fb6,50546,,S60941,,false,,Unspecified superficial injury of left index finger,,Unspecified superficial injury of left index finger,
ICD10,c6a34593-3a2d-4c88-84be-72aec118ac1d,01318,,C01,,true,,Malignant neoplasm of base of tongue,,Malignant neoplasm of base of tongue,
ICD10,c6a396cf-2f9e-4735-8fd5-143534968399,16944,,M1A1,,false,,Lead-induced chronic gout,,Lead-induced chronic gout,
ICD10,c6a3dea6-3fc5-4c93-8a3f-56e69ef02e26,43342,,S43224S,,true,,"Posterior dislocation of r sternoclav jt, sequela",,"Posterior dislocation of right sternoclavicular joint, sequela",
ICD10,c6a42df0-8e70-49a1-a7e0-819c1690f239,36054,,S21329A,,true,,"Lac w fb of unsp front wall of thorax w penet thor cav, init",,"Laceration with foreign body of unspecified front wall of thorax with penetration into thoracic cavity, initial encounter",
ICD10,c6a59d45-fab6-4578-90de-8b78a2b2c344,02773,,C9292,,true,,"Myeloid leukemia, unspecified in relapse",,"Myeloid leukemia, unspecified in relapse",
ICD10,c6a59fd1-b7b6-4258-8492-40c6ef054b8c,40142,,S36129,,false,,Unspecified injury of gallbladder,,Unspecified injury of gallbladder,
ICD10,c6a63641-7dce-4e3d-8de8-f64e8072fe0b,96856,,Z7689,,true,,Persons encountering health services in oth circumstances,,Persons encountering health services in other specified circumstances,
ICD10,c6a6ab5e-0d75-4648-b097-23e1501cabe3,81723,,T637,,false,,Toxic effect of contact with venomous plant,,Toxic effect of contact with venomous plant,
ICD10,c6a7d3c1-14b7-4548-acf2-72d757d5a035,60140,,S76011D,,true,,"Strain of muscle, fascia and tendon of right hip, subs",,"Strain of muscle, fascia and tendon of right hip, subsequent encounter",
ICD10,c6a98ae4-858f-4219-a18e-59eabe34118d,66674,,S90549S,,true,,"External constriction, unspecified ankle, sequela",,"External constriction, unspecified ankle, sequela",
ICD10,c6a9a2cf-add4-4538-96c0-e287cf840fd3,14659,,K8030,,true,,"Calculus of bile duct w cholangitis, unsp, w/o obstruction",,"Calculus of bile duct with cholangitis, unspecified, without obstruction",
ICD10,c6aa2aa8-7671-4730-a4dc-837eebc0424b,56137,,S66899,,false,,"Inj musc/fasc/tend at wrist and hand level, unsp hand",,"Other injury of other specified muscles, fascia and tendons at wrist and hand level, unspecified hand",
ICD10,c6abc211-1f41-47eb-b2f2-29704841f738,06876,,G65,,false,,Sequelae of inflammatory and toxic polyneuropathies,,Sequelae of inflammatory and toxic polyneuropathies,
ICD10,c6abd24e-e954-4164-b91d-fb67dea62088,15356,,L730,,true,,Acne keloid,,Acne keloid,
ICD10,c6ad3dc2-feff-42b5-b377-63aeabbd75c5,67552,,S92043S,,true,,"Displaced oth fx tuberosity of unsp calcaneus, sequela",,"Displaced other fracture of tuberosity of unspecified calcaneus, sequela",
ICD10,c6addb4f-72c3-4acb-836e-e2ae9e9da6d5,87511,,V424XXD,,true,,"Prsn brd/alit a car injured in collision w 2/3-whl mv, subs",,"Person boarding or alighting a car injured in collision with two- or three-wheeled motor vehicle, subsequent encounter",
ICD10,c6ade24b-1698-48ec-a1b3-aac0f5e4c3d3,30034,,Q761,,true,,Klippel-Feil syndrome,,Klippel-Feil syndrome,
ICD10,c6b1534e-e885-438d-b64b-d9144148feb1,72031,,T22219S,,true,,"Burn of second degree of unspecified forearm, sequela",,"Burn of second degree of unspecified forearm, sequela",
ICD10,c6b240e0-f51d-49c2-adc7-448ee9b398e5,84715,,T85390A,,true,,"Mech compl of prosthetic orbit of right eye, init encntr",,"Other mechanical complication of prosthetic orbit of right eye, initial encounter",
ICD10,c6b387ee-8ad0-438d-979c-e9e184918b1c,76444,,T40605D,,true,,"Adverse effect of unspecified narcotics, subs encntr",,"Adverse effect of unspecified narcotics, subsequent encounter",
ICD10,c6b3d0a2-9beb-4ac2-bd43-ea33d196e077,68105,,S92232A,,true,,"Disp fx of intermediate cuneiform of left foot, init",,"Displaced fracture of intermediate cuneiform of left foot, initial encounter for closed fracture",
ICD10,c6b44d53-3075-4be3-bf0b-8567feeb2cee,61064,,S81022A,,true,,"Laceration with foreign body, left knee, initial encounter",,"Laceration with foreign body, left knee, initial encounter",
ICD10,c6b52f4a-b230-4a41-b793-78996459e4f7,18775,,M25175,,true,,"Fistula, left foot",,"Fistula, left foot",
ICD10,c6b5a68e-e52d-45d4-a968-41ee7d9dff71,46582,,S52322C,,true,,"Displ transverse fx shaft of l rad, 7thC",,"Displaced transverse fracture of shaft of left radius, initial encounter for open fracture type IIIA, IIIB, or IIIC",
ICD10,c6b640ad-eda1-41da-99fe-49d4691962bb,38594,,S32022K,,true,,"Unstbl burst fx second lum vertebra, subs for fx w nonunion",,"Unstable burst fracture of second lumbar vertebra, subsequent encounter for fracture with nonunion",
ICD10,c6b74824-f6e0-4800-96c0-4147d4e8fc12,40391,,S36512S,,true,,"Primary blast injury of descending [left] colon, sequela",,"Primary blast injury of descending [left] colon, sequela",
ICD10,c6b9a758-360e-4079-9653-f9e04d3f8480,19646,,M4847XG,,true,,"Fatigue fx vert, lumbosacr region, subs for fx w delay heal",,"Fatigue fracture of vertebra, lumbosacral region, subsequent encounter for fracture with delayed healing",
ICD10,c6ba0815-7a63-40bd-a130-d349a5d15bc0,65819,,S86999,,false,,"Inj unsp musc/tend at lower leg level, unsp leg",,"Other injury of unspecified muscle(s) and tendon(s) at lower leg level, unspecified leg",
ICD10,c6bc608f-1284-4c56-b82e-1b77a2267611,08899,,H30111,,true,,"Dissem chorioretin inflammation of posterior pole, right eye",,"Disseminated chorioretinal inflammation of posterior pole, right eye",
ICD10,c6bce1c2-dcb6-4347-9de7-716c57dbfaeb,60456,,S7710,,false,,Crushing injury of unspecified thigh,,Crushing injury of unspecified thigh,
ICD10,c6be430e-b0f9-4d58-a1bc-440cff50ebe0,10967,,H70093,,true,,"Acute mastoiditis with other complications, bilateral",,"Acute mastoiditis with other complications, bilateral",
ICD10,c6beb64b-d2c6-4df2-b3ab-67254094ce69,92944,,X031XXA,,true,,"Exposure to smoke in controlled fire, not in bldg, init",,"Exposure to smoke in controlled fire, not in building or structure, initial encounter",
ICD10,c6becff9-7270-4944-ac3b-642be5738a7d,76967,,T4272XS,,true,,"Poisn by unsp antieplptc and sed-hypntc drugs, slf-hrm, sqla",,"Poisoning by unspecified antiepileptic and sedative-hypnotic drugs, intentional self-harm, sequela",
